Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;6;513631450;512;1003186.43
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;7;521476350;512;1018508.5
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;8;545821150;512;1066056.93
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;9;503745150;512;983877.25
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;10;534013950;512;1042996
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;11;503852750;512;984087.4
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;12;518035650;512;1011788.38
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;13;519305250;512;1014268.07
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;14;500752550;512;978032.32
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;15;534123850;512;1043210.64
EditorFeaturesBenchmark.SemanticTokens;AnyText.PerformanceTests;EditorFeaturesBenchmark;SemanticTokens;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;Model=COSEM;1;Workload;Result;16;535930150;512;1046738.57
